time_s,raw,expanding_mean,rm_60s,rm_90s,rm_120s
170.156250,-0.154153,-0.176781,-0.144869,-0.151213,-0.176781
170.625000,-0.153942,-0.176685,-0.144727,-0.151041,-0.176685
171.093750,-0.153516,-0.176587,-0.144573,-0.150876,-0.176587
171.562500,-0.152871,-0.176488,-0.144405,-0.150718,-0.176488
172.031250,-0.152004,-0.176386,-0.144221,-0.150563,-0.176386
172.500000,-0.150912,-0.176280,-0.144020,-0.150410,-0.176280
172.968750,-0.149592,-0.176170,-0.143800,-0.150259,-0.176170
173.437500,-0.148045,-0.176054,-0.143559,-0.150107,-0.176054
173.906250,-0.146268,-0.175932,-0.143296,-0.149953,-0.175932
174.375000,-0.144263,-0.175803,-0.143008,-0.149795,-0.175803
174.843750,-0.142030,-0.175666,-0.142695,-0.149632,-0.175666
175.312500,-0.139569,-0.175519,-0.142355,-0.149463,-0.175519
175.781250,-0.136884,-0.175364,-0.141985,-0.149285,-0.175364
176.250000,-0.133975,-0.175197,-0.141586,-0.149099,-0.175197
176.718750,-0.130847,-0.175020,-0.141155,-0.148901,-0.175020
177.187500,-0.127502,-0.174831,-0.140692,-0.148692,-0.174831
177.656250,-0.123943,-0.174629,-0.140195,-0.148470,-0.174629
178.125000,-0.120175,-0.174414,-0.139662,-0.148232,-0.174414
178.593750,-0.116201,-0.174184,-0.139094,-0.147979,-0.174184
179.062500,-0.112027,-0.173941,-0.138488,-0.147709,-0.173941
179.531250,-0.107658,-0.173682,-0.137844,-0.147420,-0.173682
180.000000,-0.103097,-0.173407,-0.137162,-0.147111,-0.172306
180.468750,-0.098351,-0.173116,-0.136440,-0.146782,-0.170952
180.937500,-0.093424,-0.172808,-0.135677,-0.146431,-0.169620
181.406250,-0.088323,-0.172484,-0.134874,-0.146057,-0.168308
181.875000,-0.083053,-0.172141,-0.134029,-0.145659,-0.167015
182.343750,-0.077619,-0.171780,-0.133143,-0.145236,-0.165740
182.812500,-0.072028,-0.171401,-0.132214,-0.144787,-0.164482
183.281250,-0.066285,-0.171003,-0.131242,-0.144310,-0.163239
183.750000,-0.060395,-0.170585,-0.130228,-0.143805,-0.162011
184.218750,-0.054366,-0.170148,-0.129170,-0.143271,-0.160796
184.687500,-0.048203,-0.169692,-0.128069,-0.142707,-0.159592
185.156250,-0.041910,-0.169215,-0.126924,-0.142112,-0.158399
185.625000,-0.035496,-0.168718,-0.125736,-0.141485,-0.157214
186.093750,-0.028964,-0.168200,-0.124504,-0.140826,-0.156038
186.562500,-0.022322,-0.167662,-0.123228,-0.140133,-0.154867
187.031250,-0.015574,-0.167103,-0.121908,-0.139405,-0.153701
187.500000,-0.008727,-0.166523,-0.120545,-0.138643,-0.152539
187.968750,-0.001786,-0.165921,-0.119139,-0.137844,-0.151379
188.437500,0.005244,-0.165299,-0.117688,-0.137009,-0.150219
188.906250,0.012356,-0.164655,-0.116195,-0.136137,-0.149058
189.375000,0.019546,-0.163990,-0.114658,-0.135226,-0.147895
189.843750,0.026807,-0.163304,-0.113078,-0.134277,-0.146729
190.312500,0.034134,-0.162596,-0.111456,-0.133289,-0.145558
190.781250,0.041523,-0.161867,-0.109790,-0.132261,-0.144381
191.250000,0.048966,-0.161117,-0.108082,-0.131192,-0.143197
191.718750,0.056461,-0.160345,-0.106332,-0.130083,-0.142004
192.187500,0.064000,-0.159553,-0.104539,-0.128932,-0.140801
192.656250,0.071578,-0.158739,-0.102705,-0.127739,-0.139588
193.125000,0.079192,-0.157904,-0.100829,-0.126504,-0.138362
193.593750,0.086835,-0.157048,-0.098911,-0.125226,-0.137124
194.062500,0.094502,-0.156172,-0.096952,-0.123904,-0.135872
194.531250,0.102188,-0.155275,-0.094951,-0.122540,-0.134605
195.000000,0.109888,-0.154357,-0.092910,-0.121131,-0.133323
195.468750,0.117597,-0.153419,-0.090827,-0.119678,-0.132024
195.937500,0.125310,-0.152462,-0.088704,-0.118181,-0.130708
196.406250,0.133022,-0.151484,-0.086541,-0.116640,-0.129374
196.875000,0.140728,-0.150487,-0.084337,-0.115053,-0.128021
197.343750,0.148423,-0.149470,-0.082093,-0.113422,-0.126650
197.812500,0.156102,-0.148434,-0.079808,-0.111746,-0.125258
198.281250,0.163760,-0.147379,-0.077484,-0.110024,-0.123847
198.750000,0.171392,-0.146306,-0.075119,-0.108258,-0.122415
199.218750,0.178993,-0.145214,-0.072715,-0.106446,-0.120962
199.687500,0.186559,-0.144105,-0.070270,-0.104590,-0.119487
200.156250,0.194084,-0.142978,-0.067786,-0.102688,-0.117992
200.625000,0.201564,-0.141833,-0.065261,-0.100742,-0.116474
201.093750,0.208994,-0.140671,-0.062697,-0.098751,-0.114934
201.562500,0.216369,-0.139493,-0.060093,-0.096716,-0.113373
202.031250,0.223684,-0.138298,-0.057449,-0.094637,-0.111789
202.500000,0.230935,-0.137088,-0.054764,-0.092514,-0.110183
202.968750,0.238117,-0.135861,-0.052040,-0.090348,-0.108555
203.437500,0.245226,-0.134620,-0.049275,-0.088139,-0.106905
203.906250,0.252255,-0.133364,-0.046470,-0.085888,-0.105233
204.375000,0.259202,-0.132094,-0.043624,-0.083595,-0.103538
204.843750,0.266062,-0.130809,-0.040737,-0.081261,-0.101822
205.312500,0.272829,-0.129511,-0.037810,-0.078886,-0.100084
205.781250,0.279500,-0.128200,-0.034841,-0.076471,-0.098325
206.250000,0.286070,-0.126877,-0.031832,-0.074017,-0.096544
206.718750,0.292535,-0.125541,-0.028781,-0.071525,-0.094742
207.187500,0.298890,-0.124194,-0.025688,-0.068995,-0.092920
207.656250,0.305130,-0.122835,-0.022554,-0.066429,-0.091076
208.125000,0.311253,-0.121466,-0.019377,-0.063827,-0.089213
208.593750,0.317253,-0.120086,-0.016159,-0.061190,-0.087330
209.062500,0.323126,-0.118697,-0.012898,-0.058520,-0.085427
209.531250,0.328869,-0.117298,-0.009595,-0.055817,-0.083506
210.000000,0.334476,-0.115891,-0.006250,-0.053083,-0.081565
210.468750,0.339945,-0.114475,-0.002861,-0.050319,-0.079606
210.937500,0.345271,-0.113052,0.000570,-0.047526,-0.077629
211.406250,0.350451,-0.111621,0.004043,-0.044705,-0.075635
211.875000,0.355480,-0.110184,0.007560,-0.041858,-0.073623
212.343750,0.360355,-0.108741,0.011119,-0.038986,-0.071595
212.812500,0.365072,-0.107292,0.014720,-0.036090,-0.069551
213.281250,0.369628,-0.105838,0.018365,-0.033172,-0.067490
213.750000,0.374019,-0.104379,0.022051,-0.030233,-0.065415
214.218750,0.378242,-0.102917,0.025779,-0.027275,-0.063324
214.687500,0.382293,-0.101451,0.029549,-0.024298,-0.061220
215.156250,0.386170,-0.099982,0.033361,-0.021306,-0.059101
215.625000,0.389868,-0.098511,0.037213,-0.018298,-0.056970
216.093750,0.393386,-0.097038,0.041106,-0.015277,-0.054825
216.562500,0.396720,-0.095564,0.045038,-0.012244,-0.052669
217.031250,0.399868,-0.094090,0.049009,-0.009201,-0.050500
217.500000,0.402827,-0.092615,0.053019,-0.006148,-0.048321
217.968750,0.405593,-0.091141,0.057065,-0.003089,-0.046130
218.437500,0.408166,-0.089668,0.061148,-0.000023,-0.043930
218.906250,0.410543,-0.088197,0.065267,0.003046,-0.041720
219.375000,0.412721,-0.086728,0.069419,0.006118,-0.039502
219.843750,0.414700,-0.085262,0.073604,0.009192,-0.037275
220.312500,0.416476,-0.083799,0.077820,0.012265,-0.035040
220.781250,0.418050,-0.082340,0.082067,0.015337,-0.032798
221.250000,0.419419,-0.080886,0.086341,0.018405,-0.030550
221.718750,0.420583,-0.079437,0.090642,0.021468,-0.028295
222.187500,0.421541,-0.077993,0.094968,0.024525,-0.026035
222.656250,0.422292,-0.076555,0.099317,0.027575,-0.023771
223.125000,0.422837,-0.075124,0.103686,0.030615,-0.021502
223.593750,0.423176,-0.073701,0.108075,0.033646,-0.019229
224.062500,0.423309,-0.072285,0.112480,0.036664,-0.016954
